series_id,model_label,rho_true,k,rho_phys,rho_dl,rho_ml,fit_failed
6902,SIS,0.7229999899864197,10,0.07709093285836204,0.00045186252100393176,0.544109734116672,False
3951,SIR,0.9804406762123108,10,0.9997168962912786,0.003945678472518921,0.9608246910877355,False
7528,SIS,0.0048828125,10,0.0048828125,1.6478332327096723e-05,0.005697161959918977,False
2563,SIR,0.0048828125,10,0.06594576169529638,9.994143965741387e-07,0.005449332583945875,False
6102,SIS,0.004999999888241291,10,0.004999999888241291,1.3103118362778332e-05,0.01486809742130883,False
3033,SIR,0.002971032401546836,10,0.0595340779534553,4.26751357736066e-05,0.07111841479007404,False
3642,SIR,0.7848477363586426,10,0.8010033241762224,0.0007040157215669751,0.746957482799432,False
3324,SIR,0.08937855809926987,10,0.16379391932662382,0.0004019976477138698,0.30289217287481895,False
6505,SIS,0.004999999888241291,10,0.004999999888241291,5.5535303545184433e-05,0.03325658635756206,False
2560,SIR,0.0078125,10,0.07845947720091637,1.6320809663739055e-06,0.006123929822641014,False
6975,SIS,0.7710000276565552,10,0.10272408653021749,0.00030256930040195584,0.6502091917409384,False
7713,SIS,0.01171875,10,0.0048828125,6.271797610679641e-05,0.027590434770803054,False
9500,SIS,0.1745000034570694,10,0.09711051448331116,0.00025934362201951444,0.2605776551988795,False
5722,SIS,0.4020000100135803,10,0.044631806536943076,0.0006291844765655696,0.7807248394548362,False
956,SIR,0.9449999928474426,10,0.9905070856426239,0.0014282491756603122,0.8677197632178341,False
5273,SIS,0.004999999888241291,10,0.004999999888241291,4.23028068325948e-05,0.02019783661508634,False
9160,SIS,0.0024999999441206455,10,0.0024999999441206455,1.989180236705579e-05,0.04848619577638201,False
3597,SIR,0.7365684509277344,10,0.8516808119660652,0.0008658684091642499,0.7579635339535787,False
6131,SIS,0.004999999888241291,10,0.004999999888241291,2.580740556368255e-06,0.011416674341990762,False
1599,SIR,0.007000000216066837,10,0.12344721741842722,3.089514848397812e-06,0.021537829438613054,False
9947,SIS,0.6334999799728394,10,0.5373353279982982,0.0016248270403593779,0.7077147078258433,False
5977,SIS,0.8119999766349792,10,0.6289221826478782,0.00505429320037365,0.9065408724169408,False
1802,SIR,0.11100000143051147,10,0.9892333165955333,0.0005827769637107849,0.5171562324266713,False
2568,SIR,0.0068359375,10,0.10047356833272486,2.5476617793174228e-06,0.0005043295908600278,False
716,SIR,0.6129999756813049,10,0.3801955397050094,0.0004948027199134231,0.5651056638994018,False
8618,SIS,0.6709581613540649,10,0.18872785582514184,0.0007905930397100747,0.7154630886230982,False
2786,SIR,0.013671875,10,0.006487194485820678,0.00016643696289975196,0.0839921223237059,False
1790,SIR,0.09700000286102295,10,0.9893146645994354,0.00042302857036702335,0.5683854593956373,False
6719,SIS,0.0989999994635582,10,0.4830216480447065,0.00043186653056181967,0.4190055462417124,False
6874,SIS,0.6539999842643738,10,0.7011924760002243,0.0005536607932299376,0.577754366346822,False
5270,SIS,0.004999999888241291,10,0.004999999888241291,4.228671241435222e-05,0.021772788259685653,False
9407,SIS,0.0024999999441206455,10,0.0024999999441206455,3.001308868988417e-05,0.02998499241854154,False
9667,SIS,0.3345000147819519,10,0.18720509078147315,0.0008047965820878744,0.35166028291881385,False
717,SIR,0.47999998927116394,10,0.23346611425508318,0.0002473915519658476,0.2889363535249563,False
8178,SIS,0.10472889244556427,10,0.10620399563992718,0.00041413999861106277,0.2921242586668861,False
2621,SIR,0.0087890625,10,0.005188203368584402,3.175666643073782e-05,0.013850434683046689,False
7432,SIS,0.0048828125,10,0.0048828125,1.0783055586216506e-05,0.0067065850686666645,False
6722,SIS,0.0860000029206276,10,0.10321341712483614,0.0003587997052818537,0.4414677236911196,False
8367,SIS,0.3547907769680023,10,0.9716497577833897,0.00044030920253135264,0.48833646957334137,False
3706,SIR,0.8398118615150452,10,0.8314364951406378,0.0005910342442803085,0.7540258058655724,False
7296,SIS,0.0048828125,10,0.0048828125,4.978166543878615e-05,0.023359085265668055,False
1975,SIR,0.6579999923706055,10,0.5491599649455605,0.00018835137598216534,0.42255005144577423,False
9196,SIS,0.0024999999441206455,10,0.0024999999441206455,3.067044235649519e-05,0.030143186982683676,False
9437,SIS,0.0989999994635582,10,0.9425003038987472,0.00023335691366810352,0.31162142563151635,False
2976,SIR,0.8212890625,10,0.24003714649801078,0.0008585376781411469,0.08826273392055467,False
1700,SIR,0.04899999871850014,10,0.05513286244794879,0.0002774621534626931,0.26106014617335943,False
4953,SIR,0.9980000257492065,10,0.9997767699541642,0.0021991701796650887,0.8273330698036266,False
4427,SIR,0.006000000052154064,10,0.12893779943172382,7.321475277421996e-05,0.25606116749021457,False
7925,SIS,0.68359375,10,0.04768533428774364,0.0005068931495770812,0.3853948615017764,False
6686,SIS,0.010999999940395355,10,0.05504166800926628,0.0002371782757109031,0.24136113578054766,False
8982,SIS,0.8596187233924866,10,0.7835916902375087,0.002386100124567747,0.8820798851746137,False
3149,SIR,0.001237930147908628,10,0.002390108239833409,1.6264623354800278e-06,0.004288794890004382,False
9030,SIS,0.0024999999441206455,10,0.0024999999441206455,1.6508753105881624e-05,0.013760525776498358,False
4908,SIR,0.7170000076293945,10,0.996777595034252,0.0017962834099307656,0.7370261216421224,False
4379,SIR,0.003000000026077032,10,0.03992993804719779,1.7223304666913464e-06,0.005041995384017208,False
3701,SIR,0.8816538453102112,10,0.9268717990934542,0.0035586990416049957,0.8683077690963494,False
6375,SIS,0.004999999888241291,10,0.004999999888241291,1.3956208931631409e-05,0.006136374114523035,False
2151,SIR,0.005859375,10,0.0963861705487926,1.5584359971398953e-06,0.006123929822641014,False
4852,SIR,0.7850000262260437,10,0.9937220045472657,0.0016737680416554213,0.7281579136871887,False
2800,SIR,0.0234375,10,0.17285635819119866,0.0002632586401887238,0.2917612848271703,False
3042,SIR,0.003466204507276416,10,0.005025463902000991,3.157273749820888e-05,0.056114924494679086,False
7606,SIS,0.0048828125,10,0.0048828125,1.079622597899288e-05,0.006512746448735404,False
2017,SIR,0.0048828125,10,0.0492363939880594,1.1152504839628818e-06,0.005449332583945875,False
3640,SIR,0.7959890961647034,10,0.9002660450451955,0.0012800181284546852,0.7186355298544537,False
1868,SIR,0.16899999976158142,10,0.22158792089185714,0.0001847775129135698,0.42898018551590805,False
6539,SIS,0.004999999888241291,10,0.004999999888241291,3.968685268773697e-05,0.021381179930560133,False
6478,SIS,0.004999999888241291,10,0.004999999888241291,1.3309497717273189e-06,0.005825704918158242,False
119,SIR,0.004999999888241291,10,0.044590221205772246,1.0612787946229219e-06,0.005449332583945875,False
9279,SIS,0.0024999999441206455,10,0.0024999999441206455,2.1540292891586432e-06,0.0067729043615487325,False
5918,SIS,0.7599999904632568,10,0.9731213238033238,0.000645054504275322,0.822231980602289,False
6876,SIS,0.6480000019073486,10,0.06917360350592293,0.00016259092080872506,0.2859838523722722,False
8138,SIS,0.001237930147908628,10,0.001237930147908628,1.6282956494251266e-05,0.01560874829336794,False
1939,SIR,0.2770000100135803,10,0.5431183476739445,0.0004005320370197296,0.5378237810233761,False
2608,SIR,0.0048828125,10,0.04354736874975224,1.0709509297157638e-06,0.005449332583945875,False
9866,SIS,0.5715000033378601,10,0.4250532408828382,0.0008560466230846941,0.6363477354831709,False
3489,SIR,0.6655112504959106,10,0.004841975229298716,8.071678166743368e-05,0.1585210999359468,False
2538,SIR,0.0126953125,10,0.17032013756852246,2.0137642422923818e-05,0.022439351229865085,False
7845,SIS,0.3271484375,10,0.0048828125,0.0001139454689109698,0.04064104873883792,False
5548,SIS,0.010999999940395355,10,0.007792115068740544,0.0003688427386805415,0.20554668940486384,False
215,SIR,0.004999999888241291,10,0.0627050950641575,1.1594513580348575e-06,0.005449332583945875,False
7186,SIS,0.0048828125,10,0.0048828125,1.722419256111607e-06,0.005449332583945875,False
9159,SIS,0.0024999999441206455,10,0.0024999999441206455,6.451273657148704e-05,0.18005267311864995,False
1463,SIR,0.006000000052154064,10,0.06991828556941143,1.2415226819939562e-06,0.015155823602760967,False
1384,SIR,0.008999999612569809,10,0.008541862106106652,8.33584854262881e-05,0.07907883733193824,False
4168,SIR,0.0024999999441206455,10,0.02478117339848555,1.4933575585018843e-06,0.005041995384017208,False
6077,SIS,0.004999999888241291,10,0.004999999888241291,2.9069713036733447e-06,0.03501807129517936,False
8197,SIS,0.003713790560141206,10,0.3765073039400345,0.0005080472910776734,0.3679669416891881,False
9298,SIS,0.0024999999441206455,10,0.0024999999441206455,5.097108441987075e-05,0.050439786123303465,False
3246,SIR,0.0901213139295578,10,0.16466064535734382,0.0004239467962179333,0.33486950093408646,False
8957,SIS,0.8568952679634094,10,0.7467575625730404,0.005009428597986698,0.8607266922843061,False
6754,SIS,0.36399999260902405,10,0.004999999888241291,4.768333019455895e-05,0.048121163187577594,False
9665,SIS,0.328000009059906,10,0.2184078783301309,0.0009012229857034981,0.5626893454197074,False
3637,SIR,0.7947511672973633,10,0.8128795646320821,0.0005774755263701081,0.7223110035602104,False
2419,SIR,0.0068359375,10,0.08357956119134881,1.4828175380898756e-06,0.006123929822641014,False
6436,SIS,0.004999999888241291,10,0.004999999888241291,1.4456114513450302e-05,0.006512746448735404,False
1810,SIR,0.07000000029802322,10,0.4198167625130711,0.000815894512925297,0.6699406587066223,False
4982,SIR,0.9815000295639038,10,0.9995194685164193,0.0028642944525927305,0.8426717184037712,False
6184,SIS,0.004999999888241291,10,0.004999999888241291,1.2806841368728783e-05,0.006136374114523035,False
4481,SIR,0.10999999940395355,10,0.056799627478595495,0.000511025486048311,0.37784774164456386,False
94,SIR,0.004999999888241291,10,0.06749643542999019,9.910384051181609e-07,0.005449332583945875,False
9877,SIS,0.5669999718666077,10,0.42410266183907797,0.0008400916703976691,0.6175693367622235,False
4305,SIR,0.003000000026077032,10,0.03033647517390219,1.4811696473771008e-06,0.00569138678211275,False
2291,SIR,0.0068359375,10,0.025735851792917222,1.6009594219212886e-06,0.0038411215577003528,False
3171,SIR,0.050259966403245926,10,0.16210190541827327,0.0003931353858206421,0.2981737011195121,False
3327,SIR,0.12602129578590393,10,0.37590759763750675,0.0004105627303943038,0.46474505847679104,False
7662,SIS,0.009765625,10,0.0048828125,5.296965173329227e-05,0.021946642233575564,False
9506,SIS,0.18000000715255737,10,0.08177162403117985,0.0003564785292837769,0.46787900740513855,False
6821,SIS,0.5350000262260437,10,0.057921028055118055,0.0006922836764715612,0.6239095006212898,False
4642,SIR,0.14800000190734863,10,0.39935132331159745,0.00036832320620305836,0.3210876511244627,False
4795,SIR,0.5295000076293945,10,0.9710758162836877,0.0024626944214105606,0.7776947015511425,False
4039,SIR,0.0024999999441206455,10,0.02478117339848555,1.4933575585018843e-06,0.005041995384017208,False
8966,SIS,0.8588759303092957,10,0.6493411965848329,0.0074018933810293674,0.89252667382755,False
7710,SIS,0.0048828125,10,0.0048828125,2.485159166099038e-05,0.008081952396358635,False
984,SIR,0.9710000157356262,10,0.999988165048417,0.0009755149367265403,0.8612682664382885,False
3390,SIR,0.3151770234107971,10,0.41344454262488284,0.00033684648224152625,0.3952415005499996,False
5684,SIS,0.20499999821186066,10,0.004999999888241291,0.0005475951475091279,0.3067728318729741,False
4341,SIR,0.010999999940395355,10,0.9859995032933854,0.00031968994881026447,0.14277814392403024,False
9753,SIS,0.445499986410141,10,0.29658152765584167,0.005727389361709356,0.8858334581483613,False
8624,SIS,0.670462965965271,10,0.16443578515916174,0.0005057488451711833,0.7001004620136961,False
5383,SIS,0.004999999888241291,10,0.004999999888241291,1.1136998182337265e-05,0.006136374114523035,False
1303,SIR,0.004999999888241291,10,0.05690381545353378,1.131779640672903e-06,0.005449332583945875,False
4122,SIR,0.0024999999441206455,10,0.033608142771814904,1.3830161833539023e-06,0.004267563556982959,False
9803,SIS,0.5090000033378601,10,0.34628768015774447,0.001189013826660812,0.7485854213138365,False
6378,SIS,0.004999999888241291,10,0.004999999888241291,1.971496021724306e-05,0.008646387788140504,False
3302,SIR,0.003713790560141206,10,0.006295189437757604,6.776158988941461e-05,0.1820625479520511,False
2599,SIR,0.005859375,10,0.09269782975353891,1.4073432339500869e-06,0.006123929822641014,False
3472,SIR,0.6523892283439636,10,0.6292522177464626,0.00035775318974629045,0.5170865438787832,False
5926,SIS,0.7699999809265137,10,0.4023658977197128,0.0014695982681587338,0.8875713393853268,False
1199,SIR,0.006000000052154064,10,0.08102545149473073,1.1950851330766454e-06,0.005449332583945875,False
3989,SIR,0.9742510318756104,10,0.9999541263727272,0.0038337616715580225,0.9439737287365322,False
2914,SIR,0.017578125,10,0.7830981706631652,0.0005758184124715626,0.08077405571596351,False
2261,SIR,0.0078125,10,0.07048926056584351,2.0546078303596005e-05,0.005257494313799956,False
1065,SIR,0.004999999888241291,10,0.044590221205772246,1.0612787946229219e-06,0.005449332583945875,False
6273,SIS,0.004999999888241291,10,0.004999999888241291,2.0193336240481585e-05,0.006665388342521956,False
1318,SIR,0.00800000037997961,10,0.12928945075908377,1.7433657149013015e-06,0.005449332583945875,False
645,SIR,0.020999999716877937,10,0.12682929438580656,4.464031371753663e-05,0.03536854594329489,False
1250,SIR,0.004999999888241291,10,0.06749643542999019,9.910384051181609e-07,0.005449332583945875,False
2141,SIR,0.0048828125,10,0.04354736874975224,1.0709509297157638e-06,0.005449332583945875,False
9016,SIS,0.0024999999441206455,10,0.0024999999441206455,2.7637213861453347e-05,0.02995574244260155,False
1147,SIR,0.004999999888241291,10,0.050430052259810954,1.1053596153942635e-06,0.005449332583945875,False
6098,SIS,0.004999999888241291,10,0.004999999888241291,1.4410182302526664e-05,0.006136374114523035,False
4516,SIR,0.3959999978542328,10,0.9910889675764534,0.0005217175930738449,0.5609686462821363,False
3,SIR,0.004999999888241291,10,0.044590221205772246,1.0612787946229219e-06,0.005449332583945875,False
8823,SIS,0.8101015090942383,10,0.5969747459213613,0.003353918669745326,0.8370810477340169,False
2590,SIR,0.0048828125,10,0.06594576169529638,9.994143965741387e-07,0.005449332583945875,False
3874,SIR,0.9059172868728638,10,0.9960764127144872,0.0028964350931346416,0.857565527338539,False
6887,SIS,0.6510000228881836,10,0.9487985576356018,0.0008845026604831219,0.7724622940548864,False
8183,SIS,0.001485516200773418,10,0.001237930147908628,1.8986538634635508e-05,0.03227912460867355,False
8867,SIS,0.8271849751472473,10,0.716766867882698,0.0016984755638986826,0.855983569401874,False
936,SIR,0.9309999942779541,10,0.9921593420459555,0.00042502963333390653,0.8398418100397418,False
709,SIR,0.5249999761581421,10,0.198389335998349,7.443156209774315e-05,0.15277038726662973,False
7052,SIS,0.0048828125,10,0.0048828125,1.451702610211214e-05,0.004489370225443154,False
5851,SIS,0.6930000185966492,10,0.959000488977025,0.0008518804097548127,0.7769061191616229,False
909,SIR,0.9300000071525574,10,0.9766703808979943,0.00044211771455593407,0.8398418100397418,False
6912,SIS,0.7080000042915344,10,0.08696497213145378,0.00038997174124233425,0.7084554975690971,False
3465,SIR,0.6303540468215942,10,0.5691685524917918,0.00027588632656261325,0.4362391554941,False
2708,SIR,0.01953125,10,0.9852803894346361,0.00034165411489084363,0.15040386424755864,False
5607,SIS,0.006000000052154064,10,0.004999999888241291,0.00019756067194975913,0.17944148708435273,False
5227,SIS,0.004999999888241291,10,0.004999999888241291,1.4174929674481973e-05,0.006512746448735404,False
6935,SIS,0.7149999737739563,10,0.4036005276518672,0.0007196615333668888,0.7154375482522108,False
7331,SIS,0.0048828125,10,0.0048828125,1.2451709153538104e-05,0.0067065850686666645,False
9710,SIS,0.3889999985694885,10,0.9778122991996289,0.0023756995797157288,0.4961606222204466,False
9131,SIS,0.0024999999441206455,10,0.0024999999441206455,2.550672616052907e-05,0.02809910372355751,False
1201,SIR,0.004999999888241291,10,0.050430052259810954,1.1053596153942635e-06,0.005449332583945875,False
7668,SIS,0.0048828125,10,0.0048828125,1.801596226869151e-05,0.007187902398887402,False
200,SIR,0.006000000052154064,10,0.09740860942906754,1.3432218111120164e-06,0.011293992471447677,False
8186,SIS,0.001237930147908628,10,0.001237930147908628,1.7515498257125728e-05,0.01627503743668501,False
7860,SIS,0.5390625,10,0.08002896054457449,0.0004986142739653587,0.2299446943299876,False
6128,SIS,0.004999999888241291,10,0.004999999888241291,2.1400248442660086e-05,0.008207175633536444,False
9763,SIS,0.44999998807907104,10,0.3316841491844802,0.005440941546112299,0.900367438674694,False
3072,SIR,0.025748947635293007,10,0.9108681154132923,0.0002629468508530408,0.3758840944521756,False
2808,SIR,0.0419921875,10,0.18585146906972078,0.00032406923128291965,0.07706049540349118,False
2866,SIR,0.068359375,10,0.25923396560331113,0.00018658960470929742,0.17292006567487803,False
107,SIR,0.006000000052154064,10,0.08572625958871832,1.2239648867762298e-06,0.005449332583945875,False
3847,SIR,0.9361227750778198,10,0.9944178315575363,0.0033473914954811335,0.911798623755134,False
5536,SIS,0.004999999888241291,10,0.004999999888241291,5.700008478015661e-05,0.034090724604362896,False
4156,SIR,0.0024999999441206455,10,0.033608142771814904,1.3830161833539023e-06,0.004267563556982959,False
747,SIR,0.5649999976158142,10,0.22748454345796715,0.0005100925918668509,0.22792166909011313,False
8575,SIS,0.6221836805343628,10,0.34677384984353665,0.0003292355395387858,0.5359383019491699,False
8190,SIS,0.09730131179094315,10,0.001237930147908628,5.458448868012056e-05,0.07821862054143885,False
3444,SIR,0.5063134431838989,10,0.9919853548088827,0.00028658838709816337,0.5653281932167061,False
7371,SIS,0.0048828125,10,0.0048828125,1.3665446203958709e-05,0.006136374114523035,False
8220,SIS,0.001237930147908628,10,0.001237930147908628,1.722981505736243e-05,0.01560874829336794,False
7836,SIS,0.0048828125,10,0.0048828125,1.0792890861921478e-05,0.005582758864652351,False
6634,SIS,0.004999999888241291,10,0.004999999888241291,2.4395567379542626e-06,0.03645477591386098,False
5,SIR,0.007000000216066837,10,0.005182638712468947,1.9197477740817703e-06,0.013329250244320514,False
7747,SIS,0.0087890625,10,0.13441776890513984,0.0002153093955712393,0.063069244500745,False
7099,SIS,0.0048828125,10,0.0048828125,1.22485116662574e-05,0.0067065850686666645,False
6882,SIS,0.6520000100135803,10,0.045966163778805774,0.0005842605605721474,0.5624303178539535,False
6814,SIS,0.5370000004768372,10,0.09882441568012994,0.0003217894409317523,0.2578873974418945,False
3236,SIR,0.002971032401546836,10,0.06667388966987518,3.261204619775526e-05,0.03915673172142914,False
9130,SIS,0.0024999999441206455,10,0.0024999999441206455,1.7804493836592883e-05,0.02891106821686603,False
2300,SIR,0.0048828125,10,0.0492363939880594,1.1152504839628818e-06,0.005449332583945875,False
5797,SIS,0.5519999861717224,10,0.10917811215899226,0.0007294716779142618,0.3263167992897741,False
6301,SIS,0.004999999888241291,10,0.004999999888241291,1.2845261153415777e-05,0.006136374114523035,False
892,SIR,0.8809999823570251,10,0.9431917204980789,0.0003618604096118361,0.7327680554377922,False
8996,SIS,0.8596187233924866,10,0.6605708977570631,0.0034994822926819324,0.8728198581137117,False
2030,SIR,0.0048828125,10,0.06594576169529638,9.994143965741387e-07,0.005449332583945875,False
5783,SIS,0.546999990940094,10,0.041844404413885206,0.0005055078654550016,0.4944904784138228,False
1594,SIR,0.017000000923871994,10,0.17009348174551256,0.0004896782920695841,0.1671785907758894,False
1062,SIR,0.004999999888241291,10,0.06749643542999019,9.910384051181609e-07,0.005449332583945875,False
6894,SIS,0.6539999842643738,10,0.03697165059156012,0.0007117100758478045,0.5937556888817592,False
7693,SIS,0.0048828125,10,0.0048828125,1.615245309949387e-05,0.006136374114523035,False
3987,SIR,0.9767268896102905,10,0.9999206549818618,0.004161514807492495,0.933823980039573,False
6916,SIS,0.7099999785423279,10,0.06994904465677644,0.000605897861532867,0.5593473133416224,False
7332,SIS,0.0048828125,10,0.0048828125,9.836564458964858e-06,0.006512746448735404,False
6243,SIS,0.004999999888241291,10,0.004999999888241291,1.8124355847248808e-05,0.008646387788140504,False
6097,SIS,0.004999999888241291,10,0.004999999888241291,1.3867491361452267e-05,0.015061936041240091,False
2679,SIR,0.015625,10,0.15953298759846962,0.00011928024468943477,0.03527878830315928,False
2062,SIR,0.005859375,10,0.04755833014034048,1.4495196865027538e-06,-0.00016864804236451535,False
6645,SIS,0.004999999888241291,10,0.004999999888241291,4.934874959872104e-05,0.023975640995670625,False
2632,SIR,0.009765625,10,0.005572497385351158,0.00011114648077636957,0.01051656873361469,False
7647,SIS,0.005859375,10,0.0048828125,6.849932105978951e-05,0.027295104821498394,False
6174,SIS,0.004999999888241291,10,0.004999999888241291,1.984010395972291e-06,0.005449332583945875,False
8401,SIS,0.43674176931381226,10,0.1702325882686824,0.00028665861464105546,0.5245164346315507,False
3850,SIR,0.9475117325782776,10,0.9987505948518762,0.0031376711558550596,0.924171129919826,False
7665,SIS,0.0068359375,10,0.12533905870821863,0.0002870770695153624,0.057699044265683196,False
284,SIR,0.00800000037997961,10,0.12955068610555465,2.5246190489269793e-05,0.02746058780987025,False
3345,SIR,0.40183213353157043,10,0.2744754490128301,0.00038412160938605666,0.3409546638637509,False
2263,SIR,0.005859375,10,0.06247067488726568,1.2032413678753073e-06,0.006123929822641014,False
3310,SIR,0.1406288743019104,10,0.9911544005613373,0.0003977107990067452,0.40222914393427983,False
6625,SIS,0.008999999612569809,10,0.0823026261998903,0.0003341804549563676,0.43310132272915414,False
9884,SIS,0.5720000267028809,10,0.48754313642086594,0.0014532157219946384,0.6704245938463007,False
9677,SIS,0.3294999897480011,10,0.9783993784573402,0.0005256281583569944,0.537945136599174,False
5861,SIS,0.7129999995231628,10,0.9665027319959638,0.0004081979568582028,0.8299872805480977,False
5521,SIS,0.004999999888241291,10,0.004999999888241291,1.1574148629733827e-05,0.006512746448735404,False
7038,SIS,0.0048828125,10,0.0048828125,1.4665679373138119e-05,0.004050158070839096,False
9642,SIS,0.2680000066757202,10,0.0024999999441206455,0.00028330396162346005,0.2761264364671692,False
7258,SIS,0.0048828125,10,0.0048828125,4.2330328142270446e-05,0.021381179930560133,False
4569,SIR,0.26750001311302185,10,0.9921562288844497,0.0003780022670980543,0.6048143780758012,False
995,SIR,0.9660000205039978,10,0.9896633039995606,0.0014396262122318149,0.9103475638125863,False
3060,SIR,0.03812824934720993,10,0.9052915643619104,0.0003008830244652927,0.4500122198241072,False
4018,SIR,0.0024999999441206455,10,0.033608142771814904,1.3830161833539023e-06,0.004267563556982959,False
4363,SIR,0.02449999935925007,10,0.30898929215380494,0.00014542012650053948,0.1774191397222264,False
3982,SIR,0.9720227718353271,10,0.9999549553401588,0.006698175333440304,0.9731002762141949,False
7992,SIS,0.76171875,10,0.0426441453157204,0.0006172856665216386,0.38745068585487624,False
1843,SIR,0.0689999982714653,10,0.3613725419768633,0.0008075216901488602,0.6804966301826448,False
1156,SIR,0.007000000216066837,10,0.10804141511695585,2.082062337649404e-06,0.01710462066268545,False
2243,SIR,0.0048828125,10,0.04354736874975224,1.0709509297157638e-06,0.005449332583945875,False
8589,SIS,0.6216885447502136,10,0.2710731631902776,0.0012395668309181929,0.7617285510129084,False
1363,SIR,0.007000000216066837,10,0.1322525256993449,2.2153717509354465e-06,0.006123929822641014,False
9701,SIS,0.3959999978542328,10,0.21979419291382093,0.0024049801286309958,0.6001320059762765,False
3195,SIR,0.057192374020814896,10,0.662494570581573,0.0003331758489366621,0.33686896588525594,False
7921,SIS,0.693359375,10,0.9206475731032097,0.0002981423167511821,0.37321898439770895,False
6771,SIS,0.3630000054836273,10,0.04235819428207269,0.00045658828457817435,0.5721844264225285,False
6581,SIS,0.006000000052154064,10,0.004999999888241291,0.00010238397953798994,0.07356430695105913,False
4882,SIR,0.4740000069141388,10,0.919902508700176,0.001394115504808724,0.5494895688221744,False
4101,SIR,0.0024999999441206455,10,0.0037695720497672013,1.4402503438759595e-06,0.004077676191937367,False
3417,SIR,0.4184204041957855,10,0.9916287106243971,0.0004057920887134969,0.5786367362155397,False
3562,SIR,0.7363208532333374,10,0.9911940432211247,0.00037083475035615265,0.5155473200789384,False
6580,SIS,0.008999999612569809,10,0.08858406443575623,0.00026905324193648994,0.27551297709014194,False
1827,SIR,0.04500000178813934,10,0.28087729214916785,0.0003748015151359141,0.5278159507990662,False
2000,SIR,0.0048828125,10,0.06121249366756551,1.1672362916215206e-06,0.005449332583945875,False
4536,SIR,0.2004999965429306,10,0.6637876364356992,0.00022387162607628852,0.3899537094910378,False
4503,SIR,0.05400000140070915,10,0.33054218922488404,0.00023285039060283452,0.17090607419598547,False
5191,SIS,0.004999999888241291,10,0.004999999888241291,0.00010783824109239504,0.06063529526020708,False
3735,SIR,0.8913097381591797,10,0.9658834287375963,0.0028836026322096586,0.8767860368955717,False
5919,SIS,0.7620000243186951,10,0.5524697969026828,0.0011879174271598458,0.916178045239748,False
4235,SIR,0.003000000026077032,10,0.03702155470907815,1.552397407067474e-06,0.006013343042370054,False
1486,SIR,0.006000000052154064,10,0.055775598568063814,1.3576251376434811e-06,0.011855886496594822,False
2779,SIR,0.052734375,10,0.28303965542517967,0.00014592935622204095,0.13435534374432048,False
8498,SIS,0.5018569231033325,10,0.24908268090005511,0.0006119669997133315,0.7057499947488377,False
2075,SIR,0.0048828125,10,0.03296438035767405,1.252013248631556e-06,0.005825704918158242,False
4488,SIR,0.16200000047683716,10,0.2332692218645426,0.0002560970024205744,0.42658830911285633,False
2756,SIR,0.013671875,10,0.1746984892615091,9.02586107258685e-05,0.01030676714698382,False
688,SIR,0.24899999797344208,10,0.1951172293864556,0.000387396925361827,0.2855039142712648,False
2558,SIR,0.0068359375,10,0.11438587005712461,1.3835003755957587e-06,0.006123929822641014,False
5920,SIS,0.7609999775886536,10,0.9702498456092111,0.000631410104688257,0.8533968914313318,False
1500,SIR,0.004999999888241291,10,0.044590221205772246,1.0612787946229219e-06,0.005449332583945875,False
4645,SIR,0.226500004529953,10,0.6666756317018722,0.00021501007722690701,0.35767695528523435,False
9348,SIS,0.041999999433755875,10,0.9569615299481228,0.00039035893860273063,0.447170796611646,False
7568,SIS,0.0048828125,10,0.0048828125,0.00013749707431998104,0.022147190490825194,False
8755,SIS,0.7863332629203796,10,0.5172427551627203,0.004642041865736246,0.8817429185156215,False
6232,SIS,0.006000000052154064,10,0.004999999888241291,4.655206430470571e-05,0.023284845987185332,False
1680,SIR,0.014000000432133675,10,0.005619720653449442,0.00014466472202911973,0.17809988639715327,False
5640,SIS,0.004999999888241291,10,0.004999999888241291,1.2860358538091532e-06,0.005449332583945875,False
9516,SIS,0.17299999296665192,10,0.09806095862319582,0.0002384143735980615,0.282265500450241,False
692,SIR,0.24699999392032623,10,0.2880332190039442,0.0004998065414838493,0.4968323463231552,False
5256,SIS,0.004999999888241291,10,0.004999999888241291,1.738479681989702e-06,0.0138046835565193,False
7756,SIS,0.0341796875,10,0.032895893733033234,0.0007367373327724636,0.3916487010232633,False
395,SIR,0.006000000052154064,10,0.09382124735838607,1.4087303270571283e-06,0.008749269690112018,False
3092,SIR,0.001237930147908628,10,0.002390108239833409,1.6264623354800278e-06,0.004288794890004382,False
9765,SIS,0.44600000977516174,10,0.9791515861624113,0.0024652844294905663,0.6494513982309694,False
8956,SIS,0.8623421788215637,10,0.7055313760836713,0.0016631181351840496,0.8718799989544141,False
9178,SIS,0.0024999999441206455,10,0.0024999999441206455,1.5185131815087516e-05,0.04012313279954481,False
9260,SIS,0.0215000007301569,10,0.0024999999441206455,2.0352254068711773e-05,0.02561182835467933,False
4511,SIR,0.2070000022649765,10,0.9920257292766529,0.0003615035384427756,0.38689695713876754,False
2454,SIR,0.0048828125,10,0.0492363939880594,1.1152504839628818e-06,0.005449332583945875,False
9670,SIS,0.0024999999441206455,10,0.0024999999441206455,1.8672391888685524e-05,0.030785344843570116,False
9538,SIS,0.17399999499320984,10,0.13342985700284068,0.00036074029048904777,0.3685477752303961,False
